date,month,year,Focal,Elo,EloOrdinal,EloScaled,ExpNumBeaten,EloCardinal,JenksEloCardinal
1/14/13,1,2013,bf,596.0854874,1,1,13.9261546,0.994725329,high
1/15/13,1,2013,bf,596.0854874,1,1,13.9261546,0.994725329,high
1/16/13,1,2013,bf,596.0854874,1,1,13.9261546,0.994725329,high
1/17/13,1,2013,bf,596.0854874,1,1,13.9261546,0.994725329,high
1/18/13,1,2013,bf,596.0854874,1,1,13.9261546,0.994725329,high
1/19/13,1,2013,bf,596.0854874,1,1,13.9261546,0.994725329,high
1/20/13,1,2013,bf,596.0854874,1,1,13.92605485,0.994718204,high
1/21/13,1,2013,bf,596.0854874,1,1,13.92605485,0.994718204,high
1/22/13,1,2013,bf,596.219693,1,1,13.92615443,0.994725317,high
1/23/13,1,2013,bf,596.219693,1,1,13.92615443,0.994725317,high
1/24/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
1/25/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
1/26/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
1/27/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
1/28/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
1/29/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
1/30/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
1/31/13,1,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
2/1/13,2,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
2/2/13,2,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
2/3/13,2,2013,bf,596.219693,1,1,13.92561066,0.994686475,high
2/4/13,2,2013,bf,596.2452333,1,1,13.92562961,0.994687829,high
2/5/13,2,2013,bf,596.2452333,1,1,13.92575056,0.994696469,high
2/6/13,2,2013,bf,596.2452333,1,1,13.92575056,0.994696469,high
2/7/13,2,2013,bf,596.8110757,1,1,13.92623293,0.994730923,high
2/8/13,2,2013,bf,596.8110757,1,1,13.92623293,0.994730923,high
2/9/13,2,2013,bf,596.8110757,1,1,13.92623293,0.994730923,high
2/10/13,2,2013,bf,596.8110757,1,1,13.92623293,0.994730923,high
2/11/13,2,2013,bf,596.8110757,1,1,13.92623293,0.994730923,high
2/12/13,2,2013,bf,596.8110757,1,1,13.9260108,0.994715057,high
2/13/13,2,2013,bf,596.8110757,1,1,13.9260108,0.994715057,high
2/14/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/15/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/16/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/17/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/18/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/19/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/20/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/21/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/22/13,2,2013,bf,596.8260205,1,1,13.92602174,0.994715839,high
2/23/13,2,2013,bf,596.8260205,1,1,13.92557367,0.994683834,high
2/24/13,2,2013,bf,596.8260205,1,1,13.92557367,0.994683834,high
2/25/13,2,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
2/26/13,2,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
2/27/13,2,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
2/28/13,2,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
3/1/13,3,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
3/2/13,3,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
3/3/13,3,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
3/4/13,3,2013,bf,597.3867916,1,1,13.92607807,0.994719862,high
3/5/13,3,2013,bf,597.4392629,1,1,13.92611756,0.994722683,high
3/6/13,3,2013,bf,597.4392629,1,1,13.92534485,0.994667489,high
3/7/13,3,2013,bf,597.4392629,1,1,13.92534485,0.994667489,high
3/8/13,3,2013,bf,597.4392629,1,1,13.92524493,0.994660352,high
3/9/13,3,2013,bf,598.0116711,1,1,13.92569882,0.994692773,high
3/10/13,3,2013,bf,598.0331588,1,1,13.92571469,0.994693907,high
3/11/13,3,2013,bf,598.0331588,1,1,13.92571469,0.994693907,high
3/12/13,3,2013,bf,599.7196453,1,1,13.92689892,0.994778494,high
3/13/13,3,2013,bf,599.7196453,1,1,13.92689892,0.994778494,high
3/14/13,3,2013,bf,599.7196453,1,1,13.92689892,0.994778494,high
3/15/13,3,2013,bf,599.7196453,1,1,13.92689892,0.994778494,high
3/16/13,3,2013,bf,599.7196453,1,1,13.92689892,0.994778494,high
3/17/13,3,2013,bf,599.7196453,1,1,13.92689892,0.994778494,high
3/18/13,3,2013,bf,600.6766504,1,1,13.9279728,0.9948552,high
3/19/13,3,2013,bf,600.6911669,1,1,13.92798315,0.994855939,high
3/20/13,3,2013,bf,600.6911669,1,1,13.92798315,0.994855939,high
3/21/13,3,2013,bf,600.6911669,1,1,13.92798315,0.994855939,high
3/22/13,3,2013,bf,600.6911669,1,1,13.92983022,0.994987873,high
3/23/13,3,2013,bf,600.6911669,1,1,13.92983022,0.994987873,high
3/24/13,3,2013,bf,600.6911669,1,1,13.92983022,0.994987873,high
3/25/13,3,2013,bf,600.6911669,1,1,13.92983022,0.994987873,high
3/26/13,3,2013,bf,600.6911669,1,1,13.92983022,0.994987873,high
3/27/13,3,2013,bf,600.6911669,1,1,13.92983022,0.994987873,high
3/28/13,3,2013,bf,600.6911669,1,1,13.92979607,0.994985434,high
3/29/13,3,2013,bf,600.6911669,1,1,13.92979607,0.994985434,high
3/30/13,3,2013,bf,600.6911669,1,1,13.92979607,0.994985434,high
3/31/13,3,2013,bf,600.6911669,1,1,13.92979607,0.994985434,high
4/1/13,4,2013,bf,600.6911669,1,1,13.92979607,0.994985434,high
4/2/13,4,2013,bf,600.7433011,1,1,13.92980918,0.99498637,high
4/3/13,4,2013,bf,600.7433011,1,1,13.92980918,0.99498637,high
4/4/13,4,2013,bf,600.7433011,1,1,13.9298894,0.9949921,high
4/5/13,4,2013,bf,600.7433011,1,1,13.9298894,0.9949921,high
4/6/13,4,2013,bf,600.7433011,1,1,13.93016381,0.995011701,high
4/7/13,4,2013,bf,601.0969,1,1,13.93047175,0.995033697,high
4/8/13,4,2013,bf,601.0969,1,1,13.93047175,0.995033697,high
4/9/13,4,2013,bf,601.0969,1,1,13.93047175,0.995033697,high
4/10/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/11/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/12/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/13/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/14/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/15/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/16/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/17/13,4,2013,bf,601.0969,1,1,13.93046593,0.995033281,high
4/18/13,4,2013,bf,601.1418774,1,1,13.93007122,0.995005087,high
4/19/13,4,2013,bf,601.1622261,1,1,13.9300854,0.9950061,high
4/20/13,4,2013,bf,601.1622261,1,1,13.9300854,0.9950061,high
4/21/13,4,2013,bf,601.1622261,1,1,13.9300854,0.9950061,high
4/22/13,4,2013,bf,601.1622261,1,1,13.9300854,0.9950061,high
4/23/13,4,2013,bf,601.1622261,1,1,13.9300854,0.9950061,high
4/24/13,4,2013,bf,601.298941,1,1,13.93018933,0.995013524,high
4/25/13,4,2013,bf,601.298941,1,1,13.93018933,0.995013524,high
4/26/13,4,2013,bf,601.342909,1,1,13.93027054,0.995019324,high
4/27/13,4,2013,bf,601.342909,1,1,13.93027054,0.995019324,high
4/28/13,4,2013,bf,601.342909,1,1,13.93027054,0.995019324,high
4/29/13,4,2013,bf,601.8855599,1,1,13.93079833,0.995057024,high
4/30/13,4,2013,bf,601.8933384,1,1,13.93088937,0.995063527,high
5/1/13,5,2013,bf,601.8933384,1,1,13.93088937,0.995063527,high
5/2/13,5,2013,bf,601.8933384,1,1,13.93088937,0.995063527,high
5/3/13,5,2013,bf,601.8933384,1,1,13.93088937,0.995063527,high
5/4/13,5,2013,bf,601.8933384,1,1,13.93088937,0.995063527,high
5/5/13,5,2013,bf,601.8933384,1,1,13.93088937,0.995063527,high
5/6/13,5,2013,bf,601.8933384,1,1,13.93055775,0.995039839,high
5/7/13,5,2013,bf,601.8933384,1,1,13.93055775,0.995039839,high
5/8/13,5,2013,bf,601.8933384,1,1,13.93055775,0.995039839,high
5/9/13,5,2013,bf,602.4309559,1,1,13.93107776,0.995076983,high
5/10/13,5,2013,bf,602.4309559,1,1,13.93107776,0.995076983,high
5/11/13,5,2013,bf,602.4309559,1,1,13.93107776,0.995076983,high
5/12/13,5,2013,bf,603.8668719,1,1,13.93085014,0.995060724,high
5/13/13,5,2013,bf,604.3861817,1,1,13.93149382,0.995106702,high
5/14/13,5,2013,bf,604.3861817,1,1,13.93149382,0.995106702,high
5/15/13,5,2013,bf,604.3861817,1,1,13.93149382,0.995106702,high
5/16/13,5,2013,bf,604.3861817,1,1,13.93149382,0.995106702,high
5/17/13,5,2013,bf,604.3861817,1,1,13.93149382,0.995106702,high
5/18/13,5,2013,bf,604.3861817,1,1,13.93149382,0.995106702,high
5/19/13,5,2013,bf,604.3861817,1,1,13.93149382,0.995106702,high
5/20/13,5,2013,bf,604.3909899,1,1,13.93175421,0.995125301,high
5/21/13,5,2013,bf,604.3997369,1,1,13.93166046,0.995118604,high
5/22/13,5,2013,bf,604.3997369,1,1,13.93166046,0.995118604,high
5/23/13,5,2013,bf,604.3997369,1,1,13.93166046,0.995118604,high
5/24/13,5,2013,bf,604.3997369,1,1,13.93166046,0.995118604,high
5/25/13,5,2013,bf,604.3997369,1,1,13.9315094,0.995107814,high
5/26/13,5,2013,bf,604.3997369,1,1,13.9315094,0.995107814,high
5/27/13,5,2013,bf,604.3997369,1,1,13.9315094,0.995107814,high
5/28/13,5,2013,bf,604.414087,1,1,13.93151915,0.995108511,high
5/29/13,5,2013,bf,604.414087,1,1,13.93148401,0.995106001,high
5/30/13,5,2013,bf,604.414087,1,1,13.93148401,0.995106001,high
5/31/13,5,2013,bf,604.414087,1,1,13.93148401,0.995106001,high
6/1/13,6,2013,bf,604.414087,1,1,13.93148401,0.995106001,high
6/2/13,6,2013,bf,604.4180444,1,1,13.93148668,0.995106191,high
6/3/13,6,2013,bf,604.4180444,1,1,13.93148668,0.995106191,high
6/4/13,6,2013,bf,604.4180444,1,1,13.93148668,0.995106191,high
6/5/13,6,2013,bf,604.4180444,1,1,13.93148668,0.995106191,high
6/6/13,6,2013,bf,604.4323898,1,1,13.93144353,0.995103109,high
6/7/13,6,2013,bf,604.4952035,1,1,13.93148795,0.995106282,high
6/8/13,6,2013,bf,604.4952035,1,1,13.93148795,0.995106282,high
6/9/13,6,2013,bf,604.4952035,1,1,13.93148795,0.995106282,high
6/10/13,6,2013,bf,604.4952035,1,1,13.93148795,0.995106282,high
6/11/13,6,2013,bf,604.4958993,1,1,13.93146689,0.995104778,high
6/12/13,6,2013,bf,604.4958993,1,1,13.93146689,0.995104778,high
6/13/13,6,2013,bf,604.4958993,1,1,13.93146689,0.995104778,high
6/14/13,6,2013,bf,604.558634,1,1,13.93152167,0.995108691,high
6/15/13,6,2013,bf,604.558634,1,1,13.93152167,0.995108691,high
6/16/13,6,2013,bf,604.558634,1,1,13.93152167,0.995108691,high
6/17/13,6,2013,bf,604.558634,1,1,13.93152167,0.995108691,high
6/18/13,6,2013,bf,604.558634,1,1,13.93152167,0.995108691,high
6/19/13,6,2013,bf,604.558634,1,1,13.93105244,0.995075174,high
6/20/13,6,2013,bf,604.558634,1,1,13.93101892,0.99507278,high
6/21/13,6,2013,bf,604.5622319,1,1,13.93102136,0.995072954,high
6/22/13,6,2013,bf,604.5622319,1,1,13.93102136,0.995072954,high
6/23/13,6,2013,bf,604.5622319,1,1,13.93102136,0.995072954,high
6/24/13,6,2013,bf,604.5622319,1,1,13.93102136,0.995072954,high
6/25/13,6,2013,bf,604.5661958,1,1,13.93099209,0.995070864,high
6/26/13,6,2013,bf,604.5870234,1,1,13.93100642,0.995071887,high
6/27/13,6,2013,bf,604.5870234,1,1,13.93097329,0.99506952,high
6/28/13,6,2013,bf,604.5905805,1,1,13.93109006,0.995077862,high
6/29/13,6,2013,bf,604.5905805,1,1,13.93109006,0.995077862,high
6/30/13,6,2013,bf,604.5905805,1,1,13.93109006,0.995077862,high
7/1/13,7,2013,bf,604.5905805,1,1,13.93109006,0.995077862,high
7/2/13,7,2013,bf,605.3574265,1,1,13.9309803,0.995070021,high
7/3/13,7,2013,bf,605.3574265,1,1,13.93034654,0.995024753,high
7/4/13,7,2013,bf,605.3574265,1,1,13.93034654,0.995024753,high
7/5/13,7,2013,bf,605.7869304,1,1,13.93072347,0.995051676,high
7/6/13,7,2013,bf,605.7869304,1,1,13.93072347,0.995051676,high
7/7/13,7,2013,bf,605.7869304,1,1,13.93072347,0.995051676,high
7/8/13,7,2013,bf,606.5810257,1,1,13.93139648,0.995099749,high
7/9/13,7,2013,bf,606.6172938,1,1,13.92978303,0.994984502,high
7/10/13,7,2013,bf,606.6172938,1,1,13.92949866,0.99496419,high
7/11/13,7,2013,bf,606.6172938,1,1,13.92949866,0.99496419,high
7/12/13,7,2013,bf,606.6172938,1,1,13.92949866,0.99496419,high
7/13/13,7,2013,bf,607.3160542,1,1,13.93016933,0.995012095,high
7/14/13,7,2013,bf,607.3160542,1,1,13.93016933,0.995012095,high
7/15/13,7,2013,bf,607.3160542,1,1,13.92987024,0.994990731,high
7/16/13,7,2013,bf,607.3160542,1,1,13.92987024,0.994990731,high
7/17/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/18/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/19/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/20/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/21/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/22/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/23/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/24/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/25/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/26/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/27/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/28/13,7,2013,bf,607.3388876,1,1,13.93000289,0.995000206,high
7/29/13,7,2013,bf,607.3388876,1,1,13.9292034,0.9949431,high
7/30/13,7,2013,bf,607.3388876,1,1,13.9292034,0.9949431,high
7/31/13,7,2013,bf,607.3388876,1,1,13.9292034,0.9949431,high
8/1/13,8,2013,bf,607.3388876,1,1,13.9292034,0.9949431,high
8/2/13,8,2013,bf,607.3388876,1,1,13.9292034,0.9949431,high
8/3/13,8,2013,bf,607.3388876,1,1,13.9292034,0.9949431,high
8/4/13,8,2013,bf,607.3744909,1,1,13.92922875,0.994944911,high
8/5/13,8,2013,bf,607.3744909,1,1,13.92922875,0.994944911,high
8/6/13,8,2013,bf,607.3744909,1,1,13.92922875,0.994944911,high
8/7/13,8,2013,bf,607.3744909,1,1,13.92922875,0.994944911,high
8/8/13,8,2013,bf,607.3744909,1,1,13.92922875,0.994944911,high
8/9/13,8,2013,bf,607.3744909,1,1,13.92922875,0.994944911,high
8/10/13,8,2013,bf,607.3751632,1,1,13.92922942,0.994944958,high
8/11/13,8,2013,bf,607.3751632,1,1,13.92908314,0.99493451,high
8/12/13,8,2013,bf,607.3751632,1,1,13.92908314,0.99493451,high
8/13/13,8,2013,bf,607.3751632,1,1,13.92908314,0.99493451,high
8/14/13,8,2013,bf,607.3751632,1,1,13.92908314,0.99493451,high
8/15/13,8,2013,bf,607.3751632,1,1,13.92908314,0.99493451,high
8/16/13,8,2013,bf,607.9605697,1,1,13.92934029,0.994952878,high
8/17/13,8,2013,bf,607.9605697,1,1,13.92934029,0.994952878,high
8/18/13,8,2013,bf,607.9605697,1,1,13.92934029,0.994952878,high
8/19/13,8,2013,bf,607.9605697,1,1,13.92904771,0.994931979,high
8/20/13,8,2013,bf,607.9605697,1,1,13.92864629,0.994903306,high
8/21/13,8,2013,bf,608.0899204,1,1,13.92854863,0.994896331,high
8/22/13,8,2013,bf,608.6876955,1,1,13.92912461,0.994937472,high
8/23/13,8,2013,bf,608.6876955,1,1,13.92912461,0.994937472,high
8/24/13,8,2013,bf,608.691072,1,1,13.92909444,0.994935317,high
8/25/13,8,2013,bf,608.691072,1,1,13.92909444,0.994935317,high
8/26/13,8,2013,bf,608.698743,1,1,13.92807786,0.994862704,high
8/27/13,8,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
8/28/13,8,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
8/29/13,8,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
8/30/13,8,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
8/31/13,8,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/1/13,9,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/2/13,9,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/3/13,9,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/4/13,9,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/5/13,9,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/6/13,9,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/7/13,9,2013,bf,608.7899116,1,1,13.92811337,0.994865241,high
9/8/13,9,2013,bf,608.8040749,1,1,13.92812343,0.994865959,high
9/9/13,9,2013,bf,608.8040749,1,1,13.92812343,0.994865959,high
9/10/13,9,2013,bf,608.8040749,1,1,13.92812343,0.994865959,high
9/11/13,9,2013,bf,608.8040749,1,1,13.92812343,0.994865959,high
9/12/13,9,2013,bf,611.2321599,1,1,13.92974749,0.994981964,high
9/13/13,9,2013,bf,611.2321599,1,1,13.92966177,0.994975841,high
9/14/13,9,2013,bf,611.2321599,1,1,13.92966177,0.994975841,high
9/15/13,9,2013,bf,611.2321599,1,1,13.92966177,0.994975841,high
9/16/13,9,2013,bf,611.2321599,1,1,13.92966177,0.994975841,high
9/17/13,9,2013,bf,611.2321599,1,1,13.92962479,0.994973199,high
9/18/13,9,2013,bf,611.2321599,1,1,13.92962479,0.994973199,high
9/19/13,9,2013,bf,611.2321599,1,1,13.92958619,0.994970442,high
9/20/13,9,2013,bf,611.2321599,1,1,13.92958619,0.994970442,high
9/21/13,9,2013,bf,611.2321599,1,1,13.92955468,0.994968191,high
9/22/13,9,2013,bf,611.2321599,1,1,13.92955468,0.994968191,high
9/23/13,9,2013,bf,611.2321599,1,1,13.92955468,0.994968191,high
9/24/13,9,2013,bf,611.596541,1,1,13.92987734,0.994991238,high
9/25/13,9,2013,bf,611.596541,1,1,13.92987734,0.994991238,high
9/26/13,9,2013,bf,612.1855222,1,1,13.93035213,0.995025152,high
9/27/13,9,2013,bf,612.1855222,1,1,13.93020276,0.995014483,high
9/28/13,9,2013,bf,612.1855222,1,1,13.93020276,0.995014483,high
9/29/13,9,2013,bf,612.1855222,1,1,13.93020276,0.995014483,high
9/30/13,9,2013,bf,612.1855222,1,1,13.930136,0.995009714,high
10/1/13,10,2013,bf,612.1855222,1,1,13.930136,0.995009714,high
10/2/13,10,2013,bf,612.1855222,1,1,13.930136,0.995009714,high
10/3/13,10,2013,bf,612.1855222,1,1,13.930136,0.995009714,high
10/4/13,10,2013,bf,612.7830736,1,1,13.93072616,0.995051869,high
10/5/13,10,2013,bf,612.7830736,1,1,13.93072616,0.995051869,high
10/6/13,10,2013,bf,612.807621,1,1,13.93076011,0.995054293,high
10/7/13,10,2013,bf,612.807621,1,1,13.93076011,0.995054293,high
10/8/13,10,2013,bf,612.807621,1,1,13.93076011,0.995054293,high
10/9/13,10,2013,bf,612.807621,1,1,13.93076011,0.995054293,high
10/10/13,10,2013,bf,612.807621,1,1,13.93076011,0.995054293,high
10/11/13,10,2013,bf,612.807621,1,1,13.93076011,0.995054293,high
10/12/13,10,2013,bf,616.1887464,1,1,13.93318798,0.995227713,high
10/13/13,10,2013,bf,616.1887464,1,1,13.93318798,0.995227713,high
10/14/13,10,2013,bf,616.1887464,1,1,13.93318798,0.995227713,high
10/15/13,10,2013,bf,616.2203727,1,1,13.93399939,0.99528567,high
10/16/13,10,2013,bf,616.2203727,1,1,13.93399939,0.99528567,high
10/17/13,10,2013,bf,616.2325386,1,1,13.93400734,0.995286238,high
10/18/13,10,2013,bf,616.2325386,1,1,13.93400734,0.995286238,high
10/19/13,10,2013,bf,616.2325386,1,1,13.93400734,0.995286238,high
10/20/13,10,2013,bf,616.2325386,1,1,13.93400734,0.995286238,high
10/21/13,10,2013,bf,616.2325386,1,1,13.93400734,0.995286238,high
10/22/13,10,2013,bf,616.2325386,1,1,13.93400734,0.995286238,high
10/23/13,10,2013,bf,616.5931989,1,1,13.93428347,0.995305962,high
10/24/13,10,2013,bf,616.5931989,1,1,13.93422622,0.995301873,high
10/25/13,10,2013,bf,616.5931989,1,1,13.93422622,0.995301873,high
10/26/13,10,2013,bf,616.5931989,1,1,13.93422622,0.995301873,high
10/27/13,10,2013,bf,616.5931989,1,1,13.93422622,0.995301873,high
10/28/13,10,2013,bf,616.5931989,1,1,13.93422622,0.995301873,high
10/29/13,10,2013,bf,616.5931989,1,1,13.93420776,0.995300555,high
10/30/13,10,2013,bf,616.5931989,1,1,13.93420776,0.995300555,high
10/31/13,10,2013,bf,616.5931989,1,1,13.93420776,0.995300555,high
11/1/13,11,2013,bf,616.5931989,1,1,13.93420776,0.995300555,high
11/2/13,11,2013,bf,616.6139767,1,1,13.9342214,0.995301528,high
11/3/13,11,2013,bf,616.6139767,1,1,13.9342214,0.995301528,high
11/4/13,11,2013,bf,616.6139767,1,1,13.9342214,0.995301528,high
11/5/13,11,2013,bf,616.6139767,1,1,13.93419485,0.995299632,high
11/6/13,11,2013,bf,616.6139767,1,1,13.93419485,0.995299632,high
11/7/13,11,2013,bf,616.6139767,1,1,13.93419485,0.995299632,high
11/8/13,11,2013,bf,616.6139767,1,1,13.93419485,0.995299632,high
11/9/13,11,2013,bf,616.6139767,1,1,13.93419485,0.995299632,high
11/10/13,11,2013,bf,616.6139767,1,1,13.93419485,0.995299632,high
11/11/13,11,2013,bf,616.6172387,1,1,13.93419696,0.995299783,high
11/12/13,11,2013,bf,616.6172387,1,1,13.93419696,0.995299783,high
11/13/13,11,2013,bf,616.6172387,1,1,13.93419696,0.995299783,high
11/14/13,11,2013,bf,616.6172387,1,1,13.93832438,0.995594599,high
11/15/13,11,2013,bf,616.6172387,1,1,13.93832438,0.995594599,high
11/16/13,11,2013,bf,616.6172387,1,1,13.93832438,0.995594599,high
11/17/13,11,2013,bf,616.6172387,1,1,13.93832438,0.995594599,high
11/18/13,11,2013,bf,617.0751204,1,1,13.93842738,0.995601955,high
11/19/13,11,2013,bf,617.8742532,1,1,13.93873917,0.995624226,high
11/20/13,11,2013,bf,617.8742532,1,1,13.93873917,0.995624226,high
11/21/13,11,2013,bf,617.9125251,1,1,13.93876262,0.995625901,high
11/22/13,11,2013,bf,617.9125251,1,1,13.93867039,0.995619314,high
11/23/13,11,2013,bf,617.9125251,1,1,13.93867039,0.995619314,high
11/24/13,11,2013,bf,617.9125251,1,1,13.93867039,0.995619314,high
11/25/13,11,2013,bf,617.9125251,1,1,13.93867039,0.995619314,high
11/26/13,11,2013,bf,599.9949763,1,1,13.92662375,0.994758839,high
11/27/13,11,2013,bf,599.9949763,1,1,13.92662375,0.994758839,high
11/28/13,11,2013,bf,599.9949763,1,1,13.92662375,0.994758839,high
11/29/13,11,2013,bf,600.0385503,1,1,13.92661499,0.994758214,high
11/30/13,11,2013,bf,600.0385503,1,1,13.92661499,0.994758214,high
12/1/13,12,2013,bf,600.0385503,1,1,13.92661499,0.994758214,high
12/2/13,12,2013,bf,600.2159378,1,1,13.92675428,0.994768163,high
12/3/13,12,2013,bf,600.2159378,1,1,13.92660968,0.994757834,high
12/4/13,12,2013,bf,600.2159378,1,1,13.92660968,0.994757834,high
12/5/13,12,2013,bf,600.2159378,1,1,13.92660968,0.994757834,high
12/6/13,12,2013,bf,600.2755795,1,1,13.92665372,0.99476098,high
12/7/13,12,2013,bf,600.2755795,1,1,13.92665372,0.99476098,high
12/8/13,12,2013,bf,600.8232265,1,1,13.92720679,0.994800485,high
12/9/13,12,2013,bf,600.8232265,1,1,13.92720679,0.994800485,high
12/10/13,12,2013,bf,600.8232265,1,1,13.92720679,0.994800485,high
12/11/13,12,2013,bf,600.8239157,1,1,13.9271475,0.99479625,high
12/12/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/13/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/14/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/15/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/16/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/17/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/18/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/19/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/20/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/21/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/22/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/23/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/24/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/25/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/26/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/27/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/28/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/29/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/30/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
12/31/13,12,2013,bf,602.9680477,1,1,13.92878797,0.994913427,high
1/1/14,1,2014,bf,602.9680477,1,1,13.92878797,0.994913427,high
1/2/14,1,2014,bf,602.9680477,1,1,13.92878797,0.994913427,high
1/3/14,1,2014,bf,603.4878708,1,1,13.92974386,0.994981705,high
1/4/14,1,2014,bf,603.4878708,1,1,14.92932663,0.995288442,high
1/5/14,1,2014,bf,603.4878708,1,1,14.92909495,0.995272997,high
1/6/14,1,2014,bf,603.4878708,1,1,14.92909495,0.995272997,high
1/7/14,1,2014,bf,603.4878708,1,1,15.92822426,0.995514017,high
1/8/14,1,2014,bf,603.4878708,1,1,15.92822426,0.995514017,high
1/9/14,1,2014,bf,603.519279,1,1,15.92835023,0.995521889,high
1/10/14,1,2014,bf,603.519279,1,1,15.92835023,0.995521889,high
1/11/14,1,2014,bf,603.5706902,1,1,15.92836339,0.995522712,high
1/12/14,1,2014,bf,603.5706902,1,1,17.76955193,0.987197329,high
1/13/14,1,2014,bf,603.5706902,1,1,17.76955193,0.987197329,high
1/14/14,1,2014,bf,604.1285825,1,1,17.77082065,0.987267814,high
1/15/14,1,2014,bf,604.5383128,1,1,17.77167268,0.987315149,high
1/16/14,1,2014,bf,605.0477042,1,1,17.77060303,0.987255724,high
